"PRI","MCARI","NBNDVI","LMMR","Type"
-0.103002150151388,40.0525637567141,0.873883249725156,-0.110835981775276,"Untreated"
-0.108474678641137,21.3737829547064,0.777395513599228,-0.0254297508651998,"Untreated"
-0.14063576115242,34.1924176234295,0.80576493320459,-0.114523020562778,"Untreated"
-0.0797653817186331,51.5934377173044,0.903265431752758,-0.0878309987932538,"Untreated"
-0.134569632437185,41.688505055573,0.678211612590804,-0.116067735059668,"Untreated"
-0.13181197857967,24.9759413896576,0.594725690077847,-0.127620096602666,"Untreated"
-0.145351468844067,54.4166975060281,0.897907038568951,-0.121201043855323,"Untreated"
-0.123510273251608,52.7008692263125,0.889818900064844,-0.11011857460339,"Untreated"
-0.1205703350156,63.6209737613741,0.832761699178779,-0.146396019345166,"Untreated"
-0.162669625663263,30.409915644489,0.676063504659712,-0.101919682506192,"Untreated"
-0.0333964088468373,31.2925479449855,0.722249260531224,-0.0472703777537838,"Untreated"
-0.0996738422999159,60.2320834401662,0.847384422682653,-0.122669497442507,"Untreated"
-0.0962063456085742,34.8974723857659,0.77766374624432,-0.0900604053905653,"Untreated"
-0.0757490120844203,17.1852938214516,0.468562486724927,-0.088848684642375,"Untreated"
-0.0774801404917284,45.5182098183169,0.897109619059569,-0.126656939440448,"Untreated"
-0.108150750548078,52.0655602925748,0.880538248979288,-0.0949462096503325,"Untreated"
-0.131241927657396,51.580945367168,0.823801228981684,-0.135684474324805,"Untreated"
-0.137977846818054,47.4329920795404,0.795513810319218,-0.149785693131246,"Untreated"
-0.100855632086581,45.3156112721917,0.878354941958403,-0.0166025781367608,"Untreated"
-0.102003525434049,48.9401193412246,0.932683120106558,-0.143210515195759,"Untreated"
-0.0935251294477347,29.3506954669144,0.773001486806452,-0.0252898174545567,"Untreated"
-0.113523687895948,45.1353515672363,0.819128975319931,-0.0508411942553951,"Untreated"
-0.115098448176294,37.7118025288785,0.839635783889952,-0.108905319414678,"Untreated"
-0.0652574989492383,31.7653942136492,0.837102953165269,-0.103420498436596,"Untreated"
-0.0935977871781168,37.1439761461123,0.820062715127264,-0.13185597756638,"Untreated"
-0.13868079824831,66.317809328061,0.866494529334088,-0.159864967625209,"Untreated"
-0.166344661110565,35.3905481061574,0.708663804867218,-0.140005237226959,"Untreated"
-0.153522005497571,38.4857394484601,0.69567472362766,-0.134176184601341,"Untreated"
-0.15003630806152,28.5428728556313,0.583072801084085,-0.102742744125592,"Untreated"
-0.0952468207645974,46.8358042303221,0.858589789072629,-0.124473384863223,"Untreated"
-0.0769908407763437,32.9245417215003,0.8442980130789,-0.0903696667324798,"Untreated"
-0.192286926543178,61.7489019204097,0.802003608734077,-0.196212309179552,"Untreated"
-0.0984376576442855,25.1797166360285,0.680729100981801,-0.0429668265008204,"Untreated"
-0.195213236315321,48.1409596459977,0.748257454681007,-0.193542303096957,"Untreated"
-0.163702712589442,27.4367236151223,0.597710094800829,-0.148389619676696,"Untreated"
-0.153218750986791,53.3649444355613,0.722833107989386,-0.127265379088425,"Untreated"
-0.160415999287537,46.6210808534024,0.678361996716109,-0.124736244838241,"Untreated"
-0.15646690384154,29.7716366396592,0.718275121839399,0.0811934284393779,"Untreated"
-0.165614084948131,53.144124413535,0.845322924399441,-0.105412110828333,"Untreated"
-0.0972715710494705,41.173920917917,0.72915612211331,-0.182399922266281,"Untreated"
-0.0825858081181982,28.8070025784924,0.892249597213002,-0.133600730850962,"Untreated"
-0.0917664733000065,32.3440926578314,0.826242357958808,-0.11711399161107,"Untreated"
-0.108071050524584,32.6114406113107,0.716746213324672,-0.103682927208934,"Untreated"
-0.0692979038416582,48.0313827208335,0.822707208802654,-0.107595621659957,"Untreated"
-0.121148256797083,27.4078235331592,0.73973221222147,-0.0511645216605154,"Untreated"
-0.129200816658627,41.1474187553453,0.756755870414056,-0.0913213108607569,"Untreated"
-0.109374035962843,17.257593735156,0.592941193896898,-0.0476997590896513,"Untreated"
-0.149229241165216,58.1726276572099,0.839395375146178,-0.123410328342807,"Untreated"
-0.146125766367505,63.4293185429721,0.914549500447386,-0.137421537619216,"Untreated"
-0.101910489406844,48.2636356049493,0.901428274208482,-0.132226321733801,"Untreated"
-0.125885120413265,60.7683165261004,0.842794625711448,-0.167893875316963,"Untreated"
-0.107866347207711,46.1628892467573,0.743349443734858,-0.183195755728284,"Untreated"
-0.0897016136037343,24.1422685742993,0.796529479006336,0.0140188958827661,"Untreated"
-0.0767831849331108,52.4090689892945,0.874468163396802,-0.0647629236568085,"Untreated"
-0.180517841061147,37.7288103349121,0.727438406778427,-0.127408637956556,"Untreated"
-0.142563940132054,26.3685444343501,0.639262127301608,0.0290185366959596,"Untreated"
-0.0992902747448624,32.2176218004833,0.868577353075289,-0.0837561339030043,"Untreated"
-0.108690225042441,38.2196961967473,0.901961123006774,-0.132852208549949,"Untreated"
-0.184129335256662,35.6534996218293,0.71077882718771,-0.0763001691996735,"Untreated"
-0.149517607073986,33.1096659093945,0.814903629680537,-0.0992796748159386,"Untreated"
-0.125985721420949,71.5634169915454,0.88593245146366,-0.121503266001238,"Untreated"
-0.181082567016774,44.6461487825016,0.693657822567619,-0.135637618069796,"Untreated"
-0.13685434590501,53.9678526613486,0.792012166147167,-0.20264625624872,"Untreated"
-0.0737468446317837,44.8390996389425,0.873505597030688,-0.144254477101348,"Untreated"
-0.0654511287602773,54.4794446632625,0.91722295641019,-0.134673807827856,"Untreated"
-0.151428147580975,38.1499405030046,0.665682399755899,-0.144659336651845,"Untreated"
-0.0537142137465248,29.0138929939183,0.76743950848741,-0.0416790221237432,"Untreated"
-0.0712255323724027,80.4843914455418,0.847772894147234,-0.180909992297616,"Untreated"
-0.110238190624815,59.8366624123777,0.780641133768023,-0.194611725530757,"Untreated"
-0.161015027152454,50.2811679241214,0.801569683691654,-0.203432254469483,"Untreated"
-0.176376747127516,57.8571640888976,0.840440109990767,-0.254472251160608,"Untreated"
-0.141688609169772,48.8292469524623,0.835866343926144,-0.0934114097568145,"Untreated"
-0.103992664548391,40.7589570971002,0.829383319690741,-0.134385811193129,"Untreated"
-0.141204966154438,43.9815996381861,0.711615086671923,-0.163974338415383,"Untreated"
-0.139307968726273,15.8741635784611,0.528384334323024,-0.135590203971214,"Untreated"
-0.0497653495250291,45.0921353028272,0.909064147939583,-0.120966376381374,"Untreated"
-0.0501403975231877,52.9833296148268,0.911839112140236,-0.138998976842326,"Untreated"
-0.0788733398849778,53.4237325827437,0.884792329310802,-0.17104134660169,"Untreated"
-0.0571827806691423,22.3425654913987,0.75026356854708,-0.108192164573398,"Untreated"
-0.0867302253879579,44.6003404070159,0.89361332164249,-0.179590071752081,"Untreated"
-0.19137773540478,41.9453906874398,0.810177400573055,-0.214239258006025,"Untreated"
-0.0744297171055156,29.1007054258061,0.793282309725978,-0.104666396336822,"Untreated"
-0.0693193183571985,66.0142813749755,0.886487087680434,-0.134494271060347,"Untreated"
-0.0656617583143897,43.1014759434883,0.896165916817344,-0.118068848897007,"Untreated"
-0.0283494934666207,34.9570631621988,0.910609780254031,-0.141743256767777,"Untreated"
-0.0771500010745995,32.6968613373009,0.799256050309575,-0.131703038350412,"Untreated"
-0.108549590381146,44.9725839189298,0.827177454973246,-0.125275192520633,"Untreated"
-0.0453261327574982,40.3984916467405,0.893857728099857,-0.181657729671707,"Untreated"
-0.0328864392536917,20.0205578444916,0.84027132239435,-0.0909544761375204,"Untreated"
-0.0814791687512844,65.2216442959903,0.892526820891106,-0.130449039384101,"Untreated"
-0.0479623628315976,14.566599820519,0.725487665396853,-0.0599495955736798,"Untreated"
-0.0823523624072222,48.0366162863847,0.768582839971871,-0.136658716053754,"Untreated"
-0.0691601484962587,48.1599694973444,0.829413244100872,-0.121733118455141,"Untreated"
-0.125796918940024,46.7250209447695,0.736714423302941,-0.177927244788753,"Untreated"
-0.0541441954379329,7.42565633709443,0.415704647868669,0.0154455633207921,"Untreated"
-0.094715179674491,67.7941865275268,0.871999816280028,-0.165429653272692,"Untreated"
-0.0508819779600441,40.6831666941681,0.815913508743047,-0.129479630927254,"Untreated"
-0.117723985233764,52.3012687245335,0.78922955654423,-0.178312414844701,"Untreated"
-0.0984036598261151,37.012369733551,0.760770423696401,-0.155367629041964,"Untreated"
-0.049077205064772,33.0902075399752,0.879168652334009,-0.138957452960528,"Untreated"
-0.101209561021796,50.4546656799605,0.922032785548854,-0.169230770471289,"Untreated"
-0.102999379649268,54.7765944900245,0.888535510357231,-0.139167883624963,"Untreated"
-0.0589743137749761,37.7428727051302,0.8150552406802,-0.086647228505185,"Untreated"
-0.0828488496747924,49.4477193905681,0.820950680697522,-0.151598318664176,"Untreated"
-0.0975621134618103,59.5489102305436,0.862293293282959,-0.169769550701915,"Untreated"
-0.078589821494348,9.51477779374106,0.418685063733062,0.0574278701431157,"Untreated"
-0.090029707532558,8.09116276358437,0.40475046951633,-0.0294505589502549,"Untreated"
-0.0977400699366068,47.2412861558523,0.841006096153366,-0.157575175887827,"Untreated"
-0.103247031386275,61.0283409651396,0.848703034751105,-0.100774340272859,"Untreated"
-0.121415980511799,47.6859924794003,0.771984346694181,-0.127877317566808,"Untreated"
-0.104861409148801,34.1322751061042,0.772564083655679,-0.0783447304174322,"Untreated"
-0.0506267736556442,34.8440696046864,0.91073830997882,-0.125349625223655,"Untreated"
-0.0888197125661829,24.5399157863368,0.793386837908824,-0.0657587236557835,"Untreated"
-0.0734613891209582,38.6997449764002,0.877637423310345,-0.168792461454234,"Untreated"
-0.102415804182756,35.0969281751091,0.815619878352702,-0.0556360394274003,"Untreated"
-0.0539545123714233,58.8243411408542,0.921826094024401,-0.167449216232494,"Untreated"
-0.0976016463407103,31.1315889088526,0.761837872525116,-0.155838789850823,"Untreated"
-0.0954530006601485,26.0258128685912,0.692980591757819,-0.0829674498537711,"Untreated"
-0.0914273423190141,43.8968389393187,0.732901560151885,-0.0829230973225963,"Untreated"
-0.152252490747848,52.8699478179275,0.778461691354528,-0.229805415946554,"Untreated"
-0.0786142589147817,35.3600083747151,0.722082010610999,-0.182125178806468,"Untreated"
-0.103099215171172,22.9944815921809,0.642236723641203,-0.115339054699574,"Untreated"
